  SG6043
  0.0
  0.0
1.1344640137963142	1.287604	1.472762	-0.436639
1.1519173063162575	1.261876	1.497335	-0.439547
1.1693705988362009	1.23473	1.52116	-0.442309
1.1868238913561442	1.206178	1.544205	-0.444927
1.2042771838760873	1.176237	1.566444	-0.447405
1.2217304763960306	1.144928	1.587849	-0.449748
1.239183768915974	1.112274	1.608392	-0.451959
1.2566370614359172	1.078302	1.62805	-0.454045
1.2740903539558606	1.04304	1.646797	-0.456011
1.2915436464758039	1.006521	1.66461	-0.457862
1.3089969389957472	0.968781	1.681468	-0.459607
1.3264502315156905	0.929858	1.697349	-0.461251
1.3439035240356338	0.889793	1.712234	-0.462802
1.361356816555577	0.848629	1.726105	-0.464267
1.3788101090755203	0.806414	1.738944	-0.465654
1.3962634015954636	0.763195	1.750736	-0.46697
1.413716694115407	0.719025	1.761466	-0.468223
1.4311699866353502	0.673957	1.771121	-0.469421
1.4486232791552935	0.628047	1.779688	-0.470572
1.4660765716752369	0.581353	1.787159	-0.471683
1.4835298641951802	0.533935	1.793523	-0.472763
1.5009831567151235	0.485855	1.798773	-0.473817
1.5184364492350666	0.437178	1.802903	-0.474853
1.53588974175501	0.387968	1.805908	-0.475879
1.5533430342749532	0.338293	1.807784	-0.476899
1.5707963267948966	0.288222	1.80853	-0.477921
1.5882496193148399	0.237824	1.808144	-0.478949
1.6057029118347832	0.187171	1.806628	-0.479988
1.6231562043547265	0.136334	1.803985	-0.481044
1.6406094968746698	0.085386	1.800217	-0.482119
1.6580627893946132	0.034402	1.79533	-0.483217
1.6755160819145565	-0.016545	1.789331	-0.48434
1.6929693744344996	-0.067379	1.782227	-0.48549
1.710422666954443	-0.118026	1.774028	-0.486667
1.7278759594743862	-0.168411	1.764745	-0.487873
1.7453292519943295	-0.218457	1.75439	-0.489106
1.7627825445142729	-0.268091	1.742977	-0.490365
1.7802358370342162	-0.317236	1.730519	-0.491648
1.7976891295541595	-0.36582	1.717034	-0.492952
1.8151424220741028	-0.413767	1.702539	-0.494272
1.8325957145940461	-0.461006	1.687053	-0.495605
1.8500490071139892	-0.507465	1.670595	-0.496944
1.8675022996339325	-0.553071	1.653187	-0.498282
1.8849555921538759	-0.631253	1.634851	-0.502586
1.9024088846738192	-0.674239	1.61561	-0.504009
1.9198621771937625	-0.71619	1.59549	-0.505402
1.9373154697137058	-0.757039	1.574516	-0.506757
1.9547687622336491	-0.796723	1.552715	-0.508063
1.9722220547535925	-0.835181	1.530115	-0.50931
1.9896753472735358	-0.872352	1.506745	-0.510486
2.007128639793479	-0.908179	1.482633	-0.51158
2.0245819323134224	-0.942607	1.457812	-0.512577
2.0420352248333655	-0.975584	1.432313	-0.513467
2.059488517353309	-1.007061	1.406168	-0.514235
2.076941809873252	-1.036989	1.379409	-0.514867
2.0943951023931953	-1.065326	1.352072	-0.515349
2.111848394913139	-1.09203	1.324191	-0.515667
2.129301687433082	-1.117062	1.2958	-0.515807
2.1467549799530254	-1.140389	1.266936	-0.515754
2.1642082724729685	-1.161978	1.237636	-0.515493
2.181661564992912	-1.181802	1.207935	-0.51501
2.199114857512855	-1.199834	1.177872	-0.514291
2.2165681500327987	-1.216055	1.147483	-0.513321
2.234021442552742	-1.230446	1.116808	-0.512087
2.251474735072685	-1.242992	1.085884	-0.510575
2.2689280275926285	-1.253683	1.05475	-0.508773
2.2863813201125716	-1.262511	1.023446	-0.506668
2.303834612632515	-1.269475	0.992009	-0.504248
2.321287905152458	-1.274573	0.960479	-0.501503
2.3387411976724017	-1.277809	0.928896	-0.498421
2.356194490192345	-1.279192	0.897298	-0.494994
2.3736477827122884	-1.278733	0.865724	-0.491214
2.3911010752322315	-1.276448	0.834213	-0.487072
2.4085543677521746	-1.272354	0.802805	-0.482562
2.426007660272118	-1.266474	0.771538	-0.477679
2.443460952792061	-1.258836	0.740449	-0.472419
2.4609142453120048	-1.249468	0.709578	-0.466779
2.478367537831948	-1.238405	0.678962	-0.460758
2.4958208303518914	-1.225685	0.648638	-0.454355
2.5132741228718345	-1.211347	0.618643	-0.447571
2.530727415391778	-1.195438	0.589014	-0.44041
2.548180707911721	-1.178006	0.559786	-0.432875
2.5656340004316642	-1.159104	0.530994	-0.424973
2.5830872929516078	-1.138788	0.502674	-0.416711
2.600540585471551	-1.11712	0.474859	-0.4081
2.6179938779914944	-1.094167	0.447582	-0.39915
2.6354471705114375	-1.069998	0.420877	-0.389876
2.652900463031381	-1.04469	0.394774	-0.380294
2.670353755551324	-1.018329	0.369304	-0.370423
2.6878070480712677	-0.991004	0.344498	-0.360286
2.705260340591211	-0.962817	0.320384	-0.34991
